time_s,altitude_m,downrange_m,velocity_mps,acceleration_mps2,mass_kg,mach,dynamic_pressure_pa,x_m,y_m,z_m
46.5600,401.6301,235.0984,6.4139,0.0008,2.1600,0.01186,9.5093,235.0984,0.0000,401.6301
46.6000,401.4694,235.2984,6.4139,0.0008,2.1600,0.01186,9.5093,235.2984,0.0000,401.4694
46.6400,401.3087,235.4984,6.4139,0.0008,2.1600,0.01186,9.5093,235.4984,0.0000,401.3087
46.6800,401.1480,235.6984,6.4139,0.0008,2.1600,0.01186,9.5093,235.6984,0.0000,401.1480
46.7200,400.9873,235.8984,6.4138,0.0008,2.1600,0.01186,9.5093,235.8984,0.0000,400.9873
46.7600,400.8266,236.0984,6.4138,0.0008,2.1600,0.01186,9.5093,236.0984,0.0000,400.8266
46.8000,400.6659,236.2984,6.4138,0.0008,2.1600,0.01186,9.5093,236.2984,0.0000,400.6659
46.8400,400.5053,236.4984,6.4138,0.0008,2.1600,0.01186,9.5093,236.4984,0.0000,400.5053
46.8800,400.3446,236.6984,6.4138,0.0008,2.1600,0.01186,9.5093,236.6984,0.0000,400.3446
46.9200,400.1839,236.8984,6.4137,0.0008,2.1600,0.01186,9.5093,236.8984,0.0000,400.1839
46.9600,400.0232,237.0984,6.4137,0.0008,2.1600,0.01186,9.5093,237.0984,0.0000,400.0232
47.0000,399.8625,237.2984,6.4137,0.0008,2.1600,0.01186,9.5093,237.2984,0.0000,399.8625
47.0400,399.7019,237.4984,6.4137,0.0008,2.1600,0.01186,9.5093,237.4984,0.0000,399.7019
47.0800,399.5412,237.6984,6.4137,0.0008,2.1600,0.01186,9.5093,237.6984,0.0000,399.5412
47.1200,399.3805,237.8984,6.4136,0.0008,2.1600,0.01186,9.5093,237.8984,0.0000,399.3805
47.1600,399.2198,238.0984,6.4136,0.0008,2.1600,0.01186,9.5093,238.0984,0.0000,399.2198
47.2000,399.0592,238.2984,6.4136,0.0008,2.1600,0.01186,9.5093,238.2984,0.0000,399.0592
47.2400,398.8985,238.4984,6.4136,0.0008,2.1600,0.01186,9.5093,238.4984,0.0000,398.8985
47.2800,398.7378,238.6984,6.4136,0.0008,2.1600,0.01186,9.5093,238.6984,0.0000,398.7378
47.3200,398.5772,238.8984,6.4135,0.0008,2.1600,0.01186,9.5093,238.8984,0.0000,398.5772
47.3600,398.4165,239.0984,6.4135,0.0008,2.1600,0.01186,9.5093,239.0984,0.0000,398.4165
47.4000,398.2558,239.2984,6.4135,0.0008,2.1600,0.01186,9.5093,239.2984,0.0000,398.2558
47.4400,398.0952,239.4984,6.4135,0.0008,2.1600,0.01186,9.5093,239.4984,0.0000,398.0952
47.4800,397.9345,239.6984,6.4135,0.0008,2.1600,0.01186,9.5093,239.6984,0.0000,397.9345
47.5200,397.7739,239.8984,6.4134,0.0008,2.1600,0.01186,9.5093,239.8984,0.0000,397.7739
47.5600,397.6132,240.0984,6.4134,0.0008,2.1600,0.01186,9.5093,240.0984,0.0000,397.6132
47.6000,397.4525,240.2984,6.4134,0.0008,2.1600,0.01186,9.5093,240.2984,0.0000,397.4525
47.6400,397.2919,240.4984,6.4134,0.0008,2.1600,0.01186,9.5093,240.4984,0.0000,397.2919
47.6800,397.1312,240.6984,6.4134,0.0008,2.1600,0.01186,9.5093,240.6984,0.0000,397.1312
47.7200,396.9706,240.8984,6.4134,0.0008,2.1600,0.01186,9.5093,240.8984,0.0000,396.9706
47.7600,396.8099,241.0984,6.4133,0.0008,2.1600,0.01186,9.5093,241.0984,0.0000,396.8099
47.8000,396.6493,241.2984,6.4133,0.0008,2.1600,0.01186,9.5093,241.2984,0.0000,396.6493
47.8400,396.4886,241.4984,6.4133,0.0008,2.1600,0.01186,9.5093,241.4984,0.0000,396.4886
47.8800,396.3280,241.6984,6.4133,0.0008,2.1600,0.01186,9.5093,241.6984,0.0000,396.3280
47.9200,396.1673,241.8984,6.4133,0.0008,2.1600,0.01186,9.5093,241.8984,0.0000,396.1673
47.9600,396.0067,242.0984,6.4132,0.0008,2.1600,0.01186,9.5093,242.0984,0.0000,396.0067
48.0000,395.8460,242.2984,6.4132,0.0008,2.1600,0.01186,9.5093,242.2984,0.0000,395.8460
48.0400,395.6854,242.4984,6.4132,0.0008,2.1600,0.01185,9.5093,242.4984,0.0000,395.6854
48.0800,395.5247,242.6984,6.4132,0.0008,2.1600,0.01185,9.5093,242.6984,0.0000,395.5247
48.1200,395.3641,242.8984,6.4132,0.0008,2.1600,0.01185,9.5093,242.8984,0.0000,395.3641
48.1600,395.2034,243.0984,6.4131,0.0008,2.1600,0.01185,9.5093,243.0984,0.0000,395.2034
48.2000,395.0428,243.2984,6.4131,0.0008,2.1600,0.01185,9.5093,243.2984,0.0000,395.0428
48.2400,394.8822,243.4984,6.4131,0.0008,2.1600,0.01185,9.5093,243.4984,0.0000,394.8822
48.2800,394.7215,243.6984,6.4131,0.0008,2.1600,0.01185,9.5093,243.6984,0.0000,394.7215
48.3200,394.5609,243.8984,6.4131,0.0008,2.1600,0.01185,9.5093,243.8984,0.0000,394.5609
48.3600,394.4003,244.0984,6.4130,0.0008,2.1600,0.01185,9.5093,244.0984,0.0000,394.4003
48.4000,394.2396,244.2984,6.4130,0.0008,2.1600,0.01185,9.5093,244.2984,0.0000,394.2396
48.4400,394.0790,244.4984,6.4130,0.0008,2.1600,0.01185,9.5093,244.4984,0.0000,394.0790
48.4800,393.9184,244.6984,6.4130,0.0008,2.1600,0.01185,9.5093,244.6984,0.0000,393.9184
48.5200,393.7577,244.8984,6.4130,0.0008,2.1600,0.01185,9.5093,244.8984,0.0000,393.7577
48.5600,393.5971,245.0984,6.4129,0.0008,2.1600,0.01185,9.5093,245.0984,0.0000,393.5971
48.6000,393.4365,245.2984,6.4129,0.0008,2.1600,0.01185,9.5093,245.2984,0.0000,393.4365
48.6400,393.2759,245.4984,6.4129,0.0008,2.1600,0.01185,9.5093,245.4984,0.0000,393.2759
48.6800,393.1152,245.6984,6.4129,0.0008,2.1600,0.01185,9.5093,245.6984,0.0000,393.1152
48.7200,392.9546,245.8984,6.4129,0.0008,2.1600,0.01185,9.5093,245.8984,0.0000,392.9546
48.7600,392.7940,246.0984,6.4128,0.0008,2.1600,0.01185,9.5093,246.0984,0.0000,392.7940
48.8000,392.6334,246.2984,6.4128,0.0008,2.1600,0.01185,9.5093,246.2984,0.0000,392.6334
48.8400,392.4727,246.4984,6.4128,0.0008,2.1600,0.01185,9.5093,246.4984,0.0000,392.4727
48.8800,392.3121,246.6984,6.4128,0.0008,2.1600,0.01185,9.5093,246.6984,0.0000,392.3121
48.9200,392.1515,246.8984,6.4128,0.0008,2.1600,0.01185,9.5093,246.8984,0.0000,392.1515
48.9600,391.9909,247.0984,6.4127,0.0008,2.1600,0.01185,9.5093,247.0984,0.0000,391.9909
49.0000,391.8303,247.2984,6.4127,0.0008,2.1600,0.01185,9.5093,247.2984,0.0000,391.8303
49.0400,391.6697,247.4984,6.4127,0.0008,2.1600,0.01185,9.5093,247.4984,0.0000,391.6697
49.0800,391.5091,247.6984,6.4127,0.0008,2.1600,0.01185,9.5093,247.6984,0.0000,391.5091
49.1200,391.3484,247.8984,6.4127,0.0008,2.1600,0.01185,9.5093,247.8984,0.0000,391.3484
49.1600,391.1878,248.0984,6.4126,0.0008,2.1600,0.01185,9.5093,248.0984,0.0000,391.1878
49.2000,391.0272,248.2984,6.4126,0.0008,2.1600,0.01185,9.5093,248.2984,0.0000,391.0272
49.2400,390.8666,248.4984,6.4126,0.0008,2.1600,0.01185,9.5093,248.4984,0.0000,390.8666
49.2800,390.7060,248.6984,6.4126,0.0008,2.1600,0.01185,9.5093,248.6984,0.0000,390.7060
49.3200,390.5454,248.8984,6.4126,0.0008,2.1600,0.01185,9.5093,248.8984,0.0000,390.5454
49.3600,390.3848,249.0984,6.4125,0.0008,2.1600,0.01185,9.5093,249.0984,0.0000,390.3848
49.4000,390.2242,249.2984,6.4125,0.0008,2.1600,0.01185,9.5093,249.2984,0.0000,390.2242
49.4400,390.0636,249.4984,6.4125,0.0008,2.1600,0.01185,9.5093,249.4984,0.0000,390.0636
49.4800,389.9030,249.6984,6.4125,0.0008,2.1600,0.01185,9.5093,249.6984,0.0000,389.9030
49.5200,389.7424,249.8984,6.4125,0.0008,2.1600,0.01185,9.5093,249.8984,0.0000,389.7424
49.5600,389.5818,250.0984,6.4125,0.0008,2.1600,0.01185,9.5093,250.0984,0.0000,389.5818
49.6000,389.4212,250.2984,6.4124,0.0008,2.1600,0.01185,9.5093,250.2984,0.0000,389.4212
49.6400,389.2606,250.4984,6.4124,0.0008,2.1600,0.01185,9.5093,250.4984,0.0000,389.2606
49.6800,389.1000,250.6984,6.4124,0.0008,2.1600,0.01185,9.5093,250.6984,0.0000,389.1000
49.7200,388.9394,250.8984,6.4124,0.0008,2.1600,0.01185,9.5093,250.8984,0.0000,388.9394
49.7600,388.7788,251.0984,6.4124,0.0008,2.1600,0.01185,9.5093,251.0984,0.0000,388.7788
49.8000,388.6182,251.2984,6.4123,0.0008,2.1600,0.01185,9.5093,251.2984,0.0000,388.6182
49.8400,388.4577,251.4984,6.4123,0.0008,2.1600,0.01185,9.5093,251.4984,0.0000,388.4577
49.8800,388.2971,251.6984,6.4123,0.0008,2.1600,0.01185,9.5093,251.6984,0.0000,388.2971
49.9200,388.1365,251.8984,6.4123,0.0008,2.1600,0.01185,9.5093,251.8984,0.0000,388.1365
49.9600,387.9759,252.0984,6.4123,0.0008,2.1600,0.01185,9.5093,252.0984,0.0000,387.9759
50.0000,387.8153,252.2984,6.4122,0.0008,2.1600,0.01185,9.5093,252.2984,0.0000,387.8153
50.0400,387.6547,252.4984,6.4122,0.0008,2.1600,0.01185,9.5093,252.4984,0.0000,387.6547
50.0800,387.4942,252.6984,6.4122,0.0008,2.1600,0.01185,9.5093,252.6984,0.0000,387.4942
50.1200,387.3336,252.8984,6.4122,0.0008,2.1600,0.01185,9.5093,252.8984,0.0000,387.3336
50.1600,387.1730,253.0984,6.4122,0.0008,2.1600,0.01185,9.5093,253.0984,0.0000,387.1730
50.2000,387.0124,253.2984,6.4121,0.0008,2.1600,0.01185,9.5093,253.2984,0.0000,387.0124
50.2400,386.8518,253.4984,6.4121,0.0008,2.1600,0.01185,9.5093,253.4984,0.0000,386.8518
50.2800,386.6913,253.6984,6.4121,0.0008,2.1600,0.01185,9.5093,253.6984,0.0000,386.6913
50.3200,386.5307,253.8984,6.4121,0.0008,2.1600,0.01185,9.5093,253.8984,0.0000,386.5307
50.3600,386.3701,254.0984,6.4121,0.0008,2.1600,0.01185,9.5093,254.0984,0.0000,386.3701
50.4000,386.2096,254.2984,6.4120,0.0008,2.1600,0.01185,9.5093,254.2984,0.0000,386.2096
50.4400,386.0490,254.4984,6.4120,0.0008,2.1600,0.01185,9.5093,254.4984,0.0000,386.0490
50.4800,385.8884,254.6984,6.4120,0.0008,2.1600,0.01185,9.5093,254.6984,0.0000,385.8884
50.5200,385.7278,254.8984,6.4120,0.0008,2.1600,0.01185,9.5093,254.8984,0.0000,385.7278
50.5600,385.5673,255.0984,6.4120,0.0008,2.1600,0.01185,9.5093,255.0984,0.0000,385.5673
50.6000,385.4067,255.2984,6.4119,0.0008,2.1600,0.01185,9.5093,255.2984,0.0000,385.4067
50.6400,385.2462,255.4984,6.4119,0.0008,2.1600,0.01185,9.5093,255.4984,0.0000,385.2462
50.6800,385.0856,255.6984,6.4119,0.0008,2.1600,0.01185,9.5093,255.6984,0.0000,385.0856
50.7200,384.9250,255.8984,6.4119,0.0008,2.1600,0.01185,9.5093,255.8984,0.0000,384.9250
50.7600,384.7645,256.0984,6.4119,0.0008,2.1600,0.01185,9.5093,256.0984,0.0000,384.7645
50.8000,384.6039,256.2984,6.4118,0.0008,2.1600,0.01185,9.5093,256.2984,0.0000,384.6039
50.8400,384.4434,256.4984,6.4118,0.0008,2.1600,0.01185,9.5093,256.4984,0.0000,384.4434
50.8800,384.2828,256.6984,6.4118,0.0008,2.1600,0.01185,9.5093,256.6984,0.0000,384.2828
50.9200,384.1222,256.8984,6.4118,0.0008,2.1600,0.01185,9.5093,256.8984,0.0000,384.1222
50.9600,383.9617,257.0984,6.4118,0.0008,2.1600,0.01185,9.5093,257.0984,0.0000,383.9617
51.0000,383.8011,257.2984,6.4117,0.0008,2.1600,0.01185,9.5093,257.2984,0.0000,383.8011
51.0400,383.6406,257.4984,6.4117,0.0008,2.1600,0.01185,9.5093,257.4984,0.0000,383.6406
51.0800,383.4800,257.6984,6.4117,0.0008,2.1600,0.01185,9.5093,257.6984,0.0000,383.4800
51.1200,383.3195,257.8984,6.4117,0.0008,2.1600,0.01185,9.5093,257.8984,0.0000,383.3195
51.1600,383.1589,258.0984,6.4117,0.0008,2.1600,0.01185,9.5093,258.0984,0.0000,383.1589
51.2000,382.9984,258.2984,6.4116,0.0008,2.1600,0.01185,9.5093,258.2984,0.0000,382.9984
51.2400,382.8379,258.4984,6.4116,0.0008,2.1600,0.01185,9.5093,258.4984,0.0000,382.8379
51.2800,382.6773,258.6984,6.4116,0.0008,2.1600,0.01185,9.5093,258.6984,0.0000,382.6773
51.3200,382.5168,258.8984,6.4116,0.0008,2.1600,0.01185,9.5093,258.8984,0.0000,382.5168
51.3600,382.3562,259.0984,6.4116,0.0008,2.1600,0.01185,9.5093,259.0984,0.0000,382.3562
51.4000,382.1957,259.2984,6.4116,0.0008,2.1600,0.01185,9.5093,259.2984,0.0000,382.1957
51.4400,382.0351,259.4984,6.4115,0.0008,2.1600,0.01185,9.5093,259.4984,0.0000,382.0351
51.4800,381.8746,259.6984,6.4115,0.0008,2.1600,0.01185,9.5093,259.6984,0.0000,381.8746
51.5200,381.7141,259.8984,6.4115,0.0008,2.1600,0.01185,9.5093,259.8984,0.0000,381.7141
51.5600,381.5535,260.0984,6.4115,0.0008,2.1600,0.01184,9.5093,260.0984,0.0000,381.5535
51.6000,381.3930,260.2984,6.4115,0.0008,2.1600,0.01184,9.5093,260.2984,0.0000,381.3930
51.6400,381.2325,260.4984,6.4114,0.0008,2.1600,0.01184,9.5093,260.4984,0.0000,381.2325
51.6800,381.0719,260.6984,6.4114,0.0008,2.1600,0.01184,9.5093,260.6984,0.0000,381.0719
51.7200,380.9114,260.8984,6.4114,0.0008,2.1600,0.01184,9.5093,260.8984,0.0000,380.9114
51.7600,380.7509,261.0984,6.4114,0.0008,2.1600,0.01184,9.5093,261.0984,0.0000,380.7509
51.8000,380.5904,261.2984,6.4114,0.0008,2.1600,0.01184,9.5093,261.2984,0.0000,380.5904
51.8400,380.4298,261.4984,6.4113,0.0008,2.1600,0.01184,9.5093,261.4984,0.0000,380.4298
51.8800,380.2693,261.6984,6.4113,0.0008,2.1600,0.01184,9.5093,261.6984,0.0000,380.2693
51.9200,380.1088,261.8984,6.4113,0.0008,2.1600,0.01184,9.5093,261.8984,0.0000,380.1088
51.9600,379.9483,262.0984,6.4113,0.0008,2.1600,0.01184,9.5093,262.0984,0.0000,379.9483
52.0000,379.7877,262.2984,6.4113,0.0008,2.1600,0.01184,9.5093,262.2984,0.0000,379.7877
52.0400,379.6272,262.4984,6.4112,0.0008,2.1600,0.01184,9.5093,262.4984,0.0000,379.6272
52.0800,379.4667,262.6984,6.4112,0.0008,2.1600,0.01184,9.5093,262.6984,0.0000,379.4667
52.1200,379.3062,262.8984,6.4112,0.0008,2.1600,0.01184,9.5093,262.8984,0.0000,379.3062
52.1600,379.1457,263.0984,6.4112,0.0008,2.1600,0.01184,9.5093,263.0984,0.0000,379.1457
52.2000,378.9852,263.2984,6.4112,0.0008,2.1600,0.01184,9.5093,263.2984,0.0000,378.9852
52.2400,378.8246,263.4984,6.4111,0.0008,2.1600,0.01184,9.5093,263.4984,0.0000,378.8246
52.2800,378.6641,263.6984,6.4111,0.0008,2.1600,0.01184,9.5093,263.6984,0.0000,378.6641
52.3200,378.5036,263.8984,6.4111,0.0008,2.1600,0.01184,9.5093,263.8984,0.0000,378.5036
52.3600,378.3431,264.0984,6.4111,0.0008,2.1600,0.01184,9.5093,264.0984,0.0000,378.3431
52.4000,378.1826,264.2984,6.4111,0.0008,2.1600,0.01184,9.5093,264.2984,0.0000,378.1826
52.4400,378.0221,264.4984,6.4110,0.0008,2.1600,0.01184,9.5093,264.4984,0.0000,378.0221
52.4800,377.8616,264.6984,6.4110,0.0008,2.1600,0.01184,9.5093,264.6984,0.0000,377.8616
52.5200,377.7011,264.8984,6.4110,0.0008,2.1600,0.01184,9.5093,264.8984,0.0000,377.7011
52.5600,377.5406,265.0984,6.4110,0.0008,2.1600,0.01184,9.5093,265.0984,0.0000,377.5406
52.6000,377.3801,265.2984,6.4110,0.0008,2.1600,0.01184,9.5093,265.2984,0.0000,377.3801
52.6400,377.2196,265.4984,6.4109,0.0008,2.1600,0.01184,9.5093,265.4984,0.0000,377.2196
52.6800,377.0591,265.6984,6.4109,0.0008,2.1600,0.01184,9.5093,265.6984,0.0000,377.0591
52.7200,376.8986,265.8984,6.4109,0.0008,2.1600,0.01184,9.5093,265.8984,0.0000,376.8986
52.7600,376.7381,266.0984,6.4109,0.0008,2.1600,0.01184,9.5093,266.0984,0.0000,376.7381
52.8000,376.5776,266.2984,6.4109,0.0008,2.1600,0.01184,9.5093,266.2984,0.0000,376.5776
52.8400,376.4171,266.4984,6.4108,0.0008,2.1600,0.01184,9.5093,266.4984,0.0000,376.4171
52.8800,376.2566,266.6984,6.4108,0.0008,2.1600,0.01184,9.5093,266.6984,0.0000,376.2566
52.9200,376.0961,266.8984,6.4108,0.0008,2.1600,0.01184,9.5093,266.8984,0.0000,376.0961
52.9600,375.9356,267.0984,6.4108,0.0008,2.1600,0.01184,9.5093,267.0984,0.0000,375.9356
53.0000,375.7751,267.2984,6.4108,0.0008,2.1600,0.01184,9.5093,267.2984,0.0000,375.7751
53.0400,375.6146,267.4984,6.4108,0.0008,2.1600,0.01184,9.5093,267.4984,0.0000,375.6146
53.0800,375.4541,267.6984,6.4107,0.0008,2.1600,0.01184,9.5093,267.6984,0.0000,375.4541
53.1200,375.2937,267.8984,6.4107,0.0008,2.1600,0.01184,9.5093,267.8984,0.0000,375.2937
53.1600,375.1332,268.0984,6.4107,0.0008,2.1600,0.01184,9.5093,268.0984,0.0000,375.1332
53.2000,374.9727,268.2984,6.4107,0.0008,2.1600,0.01184,9.5093,268.2984,0.0000,374.9727
53.2400,374.8122,268.4984,6.4107,0.0008,2.1600,0.01184,9.5093,268.4984,0.0000,374.8122
53.2800,374.6517,268.6984,6.4106,0.0008,2.1600,0.01184,9.5093,268.6984,0.0000,374.6517
53.3200,374.4913,268.8984,6.4106,0.0008,2.1600,0.01184,9.5093,268.8984,0.0000,374.4913
53.3600,374.3308,269.0984,6.4106,0.0008,2.1600,0.01184,9.5093,269.0984,0.0000,374.3308
53.4000,374.1703,269.2984,6.4106,0.0008,2.1600,0.01184,9.5093,269.2984,0.0000,374.1703
53.4400,374.0098,269.4984,6.4106,0.0008,2.1600,0.01184,9.5093,269.4984,0.0000,374.0098
53.4800,373.8493,269.6984,6.4105,0.0008,2.1600,0.01184,9.5093,269.6984,0.0000,373.8493
53.5200,373.6889,269.8984,6.4105,0.0008,2.1600,0.01184,9.5093,269.8984,0.0000,373.6889
53.5600,373.5284,270.0984,6.4105,0.0008,2.1600,0.01184,9.5093,270.0984,0.0000,373.5284
53.6000,373.3679,270.2984,6.4105,0.0008,2.1600,0.01184,9.5093,270.2984,0.0000,373.3679
53.6400,373.2075,270.4984,6.4105,0.0008,2.1600,0.01184,9.5093,270.4984,0.0000,373.2075
53.6800,373.0470,270.6984,6.4104,0.0008,2.1600,0.01184,9.5093,270.6984,0.0000,373.0470
53.7200,372.8865,270.8984,6.4104,0.0008,2.1600,0.01184,9.5093,270.8984,0.0000,372.8865
53.7600,372.7261,271.0984,6.4104,0.0008,2.1600,0.01184,9.5093,271.0984,0.0000,372.7261
53.8000,372.5656,271.2984,6.4104,0.0008,2.1600,0.01184,9.5093,271.2984,0.0000,372.5656
53.8400,372.4051,271.4984,6.4104,0.0008,2.1600,0.01184,9.5093,271.4984,0.0000,372.4051
53.8800,372.2447,271.6984,6.4103,0.0008,2.1600,0.01184,9.5093,271.6984,0.0000,372.2447
53.9200,372.0842,271.8984,6.4103,0.0008,2.1600,0.01184,9.5093,271.8984,0.0000,372.0842
53.9600,371.9237,272.0984,6.4103,0.0008,2.1600,0.01184,9.5093,272.0984,0.0000,371.9237
54.0000,371.7633,272.2984,6.4103,0.0008,2.1600,0.01184,9.5093,272.2984,0.0000,371.7633
54.0400,371.6028,272.4984,6.4103,0.0008,2.1600,0.01184,9.5093,272.4984,0.0000,371.6028
54.0800,371.4424,272.6984,6.4102,0.0008,2.1600,0.01184,9.5093,272.6984,0.0000,371.4424
54.1200,371.2819,272.8984,6.4102,0.0008,2.1600,0.01184,9.5093,272.8984,0.0000,371.2819
54.1600,371.1215,273.0984,6.4102,0.0008,2.1600,0.01184,9.5093,273.0984,0.0000,371.1215
54.2000,370.9610,273.2984,6.4102,0.0008,2.1600,0.01184,9.5093,273.2984,0.0000,370.9610
54.2400,370.8006,273.4984,6.4102,0.0008,2.1600,0.01184,9.5093,273.4984,0.0000,370.8006
54.2800,370.6401,273.6984,6.4101,0.0008,2.1600,0.01184,9.5093,273.6984,0.0000,370.6401
54.3200,370.4797,273.8984,6.4101,0.0008,2.1600,0.01184,9.5093,273.8984,0.0000,370.4797
54.3600,370.3192,274.0984,6.4101,0.0008,2.1600,0.01184,9.5093,274.0984,0.0000,370.3192
54.4000,370.1588,274.2984,6.4101,0.0008,2.1600,0.01184,9.5093,274.2984,0.0000,370.1588
54.4400,369.9983,274.4984,6.4101,0.0008,2.1600,0.01184,9.5093,274.4984,0.0000,369.9983
54.4800,369.8379,274.6984,6.4100,0.0008,2.1600,0.01184,9.5093,274.6984,0.0000,369.8379
54.5200,369.6774,274.8984,6.4100,0.0008,2.1600,0.01184,9.5093,274.8984,0.0000,369.6774
54.5600,369.5170,275.0984,6.4100,0.0008,2.1600,0.01184,9.5093,275.0984,0.0000,369.5170
54.6000,369.3566,275.2984,6.4100,0.0008,2.1600,0.01184,9.5093,275.2984,0.0000,369.3566
54.6400,369.1961,275.4984,6.4100,0.0008,2.1600,0.01184,9.5093,275.4984,0.0000,369.1961
54.6800,369.0357,275.6984,6.4100,0.0008,2.1600,0.01184,9.5093,275.6984,0.0000,369.0357
54.7200,368.8752,275.8984,6.4099,0.0008,2.1600,0.01184,9.5093,275.8984,0.0000,368.8752
54.7600,368.7148,276.0984,6.4099,0.0008,2.1600,0.01184,9.5093,276.0984,0.0000,368.7148
54.8000,368.5544,276.2984,6.4099,0.0008,2.1600,0.01184,9.5093,276.2984,0.0000,368.5544
54.8400,368.3939,276.4984,6.4099,0.0008,2.1600,0.01184,9.5093,276.4984,0.0000,368.3939
54.8800,368.2335,276.6984,6.4099,0.0008,2.1600,0.01184,9.5093,276.6984,0.0000,368.2335
54.9200,368.0731,276.8984,6.4098,0.0008,2.1600,0.01184,9.5093,276.8984,0.0000,368.0731
54.9600,367.9127,277.0984,6.4098,0.0008,2.1600,0.01184,9.5093,277.0984,0.0000,367.9127
55.0000,367.7522,277.2984,6.4098,0.0008,2.1600,0.01184,9.5093,277.2984,0.0000,367.7522
55.0400,367.5918,277.4984,6.4098,0.0008,2.1600,0.01184,9.5093,277.4984,0.0000,367.5918
55.0800,367.4314,277.6984,6.4098,0.0008,2.1600,0.01183,9.5093,277.6984,0.0000,367.4314
55.1200,367.2709,277.8984,6.4097,0.0008,2.1600,0.01183,9.5093,277.8984,0.0000,367.2709
55.1600,367.1105,278.0984,6.4097,0.0008,2.1600,0.01183,9.5093,278.0984,0.0000,367.1105
55.2000,366.9501,278.2984,6.4097,0.0008,2.1600,0.01183,9.5093,278.2984,0.0000,366.9501
55.2400,366.7897,278.4984,6.4097,0.0008,2.1600,0.01183,9.5093,278.4984,0.0000,366.7897
55.2800,366.6293,278.6984,6.4097,0.0008,2.1600,0.01183,9.5093,278.6984,0.0000,366.6293
55.3200,366.4688,278.8984,6.4096,0.0008,2.1600,0.01183,9.5093,278.8984,0.0000,366.4688
55.3600,366.3084,279.0984,6.4096,0.0008,2.1600,0.01183,9.5093,279.0984,0.0000,366.3084
55.4000,366.1480,279.2984,6.4096,0.0008,2.1600,0.01183,9.5093,279.2984,0.0000,366.1480
55.4400,365.9876,279.4984,6.4096,0.0008,2.1600,0.01183,9.5093,279.4984,0.0000,365.9876
55.4800,365.8272,279.6984,6.4096,0.0008,2.1600,0.01183,9.5093,279.6984,0.0000,365.8272
55.5200,365.6668,279.8984,6.4095,0.0008,2.1600,0.01183,9.5093,279.8984,0.0000,365.6668
55.5600,365.5064,280.0984,6.4095,0.0008,2.1600,0.01183,9.5093,280.0984,0.0000,365.5064
55.6000,365.3460,280.2984,6.4095,0.0008,2.1600,0.01183,9.5093,280.2984,0.0000,365.3460
55.6400,365.1856,280.4984,6.4095,0.0008,2.1600,0.01183,9.5093,280.4984,0.0000,365.1856
55.6800,365.0251,280.6984,6.4095,0.0008,2.1600,0.01183,9.5093,280.6984,0.0000,365.0251
55.7200,364.8647,280.8984,6.4094,0.0008,2.1600,0.01183,9.5093,280.8984,0.0000,364.8647
55.7600,364.7043,281.0984,6.4094,0.0008,2.1600,0.01183,9.5093,281.0984,0.0000,364.7043
55.8000,364.5439,281.2984,6.4094,0.0008,2.1600,0.01183,9.5093,281.2984,0.0000,364.5439
55.8400,364.3835,281.4984,6.4094,0.0008,2.1600,0.01183,9.5093,281.4984,0.0000,364.3835
55.8800,364.2231,281.6984,6.4094,0.0008,2.1600,0.01183,9.5093,281.6984,0.0000,364.2231
55.9200,364.0627,281.8984,6.4093,0.0008,2.1600,0.01183,9.5093,281.8984,0.0000,364.0627
55.9600,363.9023,282.0984,6.4093,0.0008,2.1600,0.01183,9.5093,282.0984,0.0000,363.9023
56.0000,363.7419,282.2984,6.4093,0.0008,2.1600,0.01183,9.5093,282.2984,0.0000,363.7419
56.0400,363.5815,282.4984,6.4093,0.0008,2.1600,0.01183,9.5093,282.4984,0.0000,363.5815
56.0800,363.4212,282.6984,6.4093,0.0008,2.1600,0.01183,9.5093,282.6984,0.0000,363.4212
56.1200,363.2608,282.8984,6.4093,0.0008,2.1600,0.01183,9.5093,282.8984,0.0000,363.2608
56.1600,363.1004,283.0984,6.4092,0.0008,2.1600,0.01183,9.5093,283.0984,0.0000,363.1004
56.2000,362.9400,283.2984,6.4092,0.0008,2.1600,0.01183,9.5093,283.2984,0.0000,362.9400
56.2400,362.7796,283.4984,6.4092,0.0008,2.1600,0.01183,9.5093,283.4984,0.0000,362.7796
56.2800,362.6192,283.6984,6.4092,0.0008,2.1600,0.01183,9.5093,283.6984,0.0000,362.6192
56.3200,362.4588,283.8984,6.4092,0.0008,2.1600,0.01183,9.5093,283.8984,0.0000,362.4588
56.3600,362.2984,284.0984,6.4091,0.0008,2.1600,0.01183,9.5093,284.0984,0.0000,362.2984
56.4000,362.1380,284.2984,6.4091,0.0008,2.1600,0.01183,9.5093,284.2984,0.0000,362.1380
56.4400,361.9777,284.4984,6.4091,0.0008,2.1600,0.01183,9.5093,284.4984,0.0000,361.9777
56.4800,361.8173,284.6984,6.4091,0.0008,2.1600,0.01183,9.5093,284.6984,0.0000,361.8173
56.5200,361.6569,284.8984,6.4091,0.0008,2.1600,0.01183,9.5093,284.8984,0.0000,361.6569
56.5600,361.4965,285.0984,6.4090,0.0008,2.1600,0.01183,9.5093,285.0984,0.0000,361.4965
56.6000,361.3361,285.2984,6.4090,0.0008,2.1600,0.01183,9.5093,285.2984,0.0000,361.3361
56.6400,361.1758,285.4984,6.4090,0.0008,2.1600,0.01183,9.5093,285.4984,0.0000,361.1758
